=== EXPERIMENT 15 STARTED AT 2026-01-13 10:33:52.204759 ===
Population size: 20
Data file: /home/bazzo/Scrivania/fjsp_rescheduling/results_scheduling/schedule_simulation_15.pkl
--------------------------------------------------------------------------------

Jobs: 10
Machines: 7
Ops per job: [3, 2, 3, 3, 3, 3, 3, 3, 3, 3]
Starting NSGA-II.
Population: 20
Crossover rate: 0.8, Mutation rate: 0.1
==========================================================================================
n_gen  |  n_eval  | n_nds  |     cv_min    |     cv_avg    |      eps      |   indicator  
 - Operation 27: start=9.0, end=11.0, Machine 6
 - Operation 28: start=11.0, end=12.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 20.0
Model cmax: 20.0

 Objective values: cmax 20.0, quadratric delay 87.0, machine assignments 11

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 5
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 0
   Operation 11 → Machine 5
   Operation 12 → Machine 5
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 4
   Operation 23 → Machine 2
   Operation 24 → Machine 4
   Operation 25 → Machine 6
   Operation 26 → Machine 4
   Operation 27 → Machine 6
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0x55650afd
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 3186 rows and 108 columns
Presolve time: 0.21s
Presolved: 8878 rows, 1202 columns, 69291 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1191 integer (1150 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 8869 rows, 1201 columns, 69282 nonzeros


Root relaxation: objective 5.000000e+00, 290 iterations, 0.03 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0    5.00000    0   14          -    5.00000      -     -    0s
H    0     0                       5.0000000    5.00000  0.00%     -    0s

Cutting planes:
  Gomory: 3
  Lift-and-project: 1
  MIR: 2
  Flow cover: 12
  RLT: 1

Explored 1 nodes (641 simplex iterations) in 0.63 seconds (0.82 work units)
Thread count was 16 (of 16 available processors)

Solution count 1: 5 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.000000000000e+00, best bound 5.000000000000e+00, gap 0.0000%

User-callback calls 919, time in user-callback 0.00 sec

=== SOLUTION ===
Cmax: 20.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=10.0, end=11.0, Machine 4
 - Operation 2: start=16.0, end=20.0, Machine 0
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=8.0, end=10.0, Machine 0
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=8.0, end=10.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=9.0, end=12.0, Machine 5
 - Operation 10: start=17.0, end=18.0, Machine 4
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=11.0, end=17.0, Machine 4
 - Operation 13: start=17.0, end=18.0, Machine 3
 - Operation 14: start=-0.0, end=4.0, Machine 2
 - Operation 15: start=5.0, end=6.0, Machine 2
 - Operation 16: start=7.0, end=9.0, Machine 2
 - Operation 17: start=3.0, end=5.0, Machine 6
 - Operation 18: start=6.0, end=9.0, Machine 6
 - Operation 19: start=13.0, end=14.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=9.0, end=17.0, Machine 3
 - Operation 23: start=3.0, end=8.0, Machine 5
 - Operation 24: start=9.0, end=12.0, Machine 6
 - Operation 25: start=12.0, end=14.0, Machine 6
 - Operation 26: start=1.0, end=8.0, Machine 4
 - Operation 27: start=8.0, end=9.0, Machine 5
 - Operation 28: start=10.0, end=11.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 20.0
Model cmax: 20.0

 Objective values: cmax 20.0, quadratric delay 297.0, machine assignments 5

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 5
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 3
   Operation 23 → Machine 5
   Operation 24 → Machine 6
   Operation 25 → Machine 6
   Operation 26 → Machine 4
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Set parameter TimeLimit to value 1800
Set parameter Presolve to value 2
Set parameter MIPFocus to value 3
Set parameter Heuristics to value 0.1
Set parameter ImproveStartGap to value 0.5
Set parameter Presolve to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "Ubuntu 22.04.5 LTS")

CPU model: Intel(R) Xeon(R) W-2145 CPU @ 3.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  1800
Heuristics  0.1
MIPFocus  3
Presolve  2
ImproveStartGap  0.5

Optimize a model with 12034 rows, 1309 columns and 58945 nonzeros
Model fingerprint: 0xaa9d1261
Model has 10 quadratic constraints
Variable types: 10 continuous, 1299 integer (1228 binary)
Coefficient statistics:
  Matrix range     [5e-01, 5e+02]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+03]
Presolve removed 2540 rows and 266 columns
Presolve time: 0.23s
Presolved: 9524 rows, 1044 columns, 82102 nonzeros
Presolved model has 10 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 11 continuous, 1033 integer (993 binary)
Root relaxation presolve removed 9 rows and 1 columns
Root relaxation presolved: 9515 rows, 1043 columns, 82093 nonzeros


Root relaxation: objective 1.204094e+01, 99 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0   13.00000    0   11          -   13.00000      -     -    0s
H    0     0                      19.0000000   13.00000  31.6%     -    0s
H    0     0                      18.0000000   13.00000  27.8%     -    0s
H    0     0                      17.0000000   13.00000  23.5%     -    0s

Resetting heuristic parameters to focus on improving solution
(using Heuristics=0.5 and RINS=10)...

     0     0   16.00000    0    8   17.00000   16.00000  5.88%     -    1s
     0     0   16.00000    0    8   17.00000   16.00000  5.88%     -    1s
     0     2   16.00000    0    8   17.00000   16.00000  5.88%     -    1s
H    3     3                      16.0000000   16.00000  0.00%   0.0    2s

Explored 3 nodes (1326 simplex iterations) in 2.48 seconds (2.82 work units)
Thread count was 16 (of 16 available processors)

Solution count 4: 16 17 18 19 

Optimal solution found (tolerance 1.00e-04)
Best objective 1.600000000000e+01, best bound 1.600000000000e+01, gap 0.0000%

User-callback calls 1647, time in user-callback 0.01 sec

=== SOLUTION ===
Cmax: 16.0

Operations:
 - Operation 0: start=2.0, end=3.0, Machine 0
 - Operation 1: start=3.0, end=4.0, Machine 4
 - Operation 2: start=11.0, end=15.0, Machine 5
 - Operation 3: start=-0.0, end=3.0, Machine 6
 - Operation 4: start=10.0, end=15.0, Machine 3
 - Operation 5: start=5.0, end=6.0, Machine 6
 - Operation 6: start=6.0, end=7.0, Machine 2
 - Operation 7: start=14.0, end=16.0, Machine 4
 - Operation 8: start=-0.0, end=2.0, Machine 0
 - Operation 9: start=9.0, end=10.0, Machine 3
 - Operation 10: start=13.0, end=14.0, Machine 4
 - Operation 11: start=-0.0, end=3.0, Machine 5
 - Operation 12: start=4.0, end=6.0, Machine 0
 - Operation 13: start=15.0, end=16.0, Machine 3
 - Operation 14: start=7.0, end=11.0, Machine 2
 - Operation 15: start=13.0, end=14.0, Machine 2
 - Operation 16: start=14.0, end=16.0, Machine 2
 - Operation 17: start=4.0, end=9.0, Machine 4
 - Operation 18: start=9.0, end=12.0, Machine 6
 - Operation 19: start=15.0, end=16.0, Machine 5
 - Operation 20: start=-0.0, end=1.0, Machine 3
 - Operation 21: start=1.0, end=9.0, Machine 3
 - Operation 22: start=11.0, end=15.0, Machine 0
 - Operation 23: start=-0.0, end=4.0, Machine 2
 - Operation 24: start=6.0, end=10.0, Machine 0
 - Operation 25: start=14.0, end=16.0, Machine 6
 - Operation 26: start=3.0, end=9.0, Machine 5
 - Operation 27: start=9.0, end=10.0, Machine 5
 - Operation 28: start=15.0, end=16.0, Machine 0

[DEBUG]
TRUE makespan from C[i]: 16.0
Model cmax: 16.0

 Objective values: cmax 16.0, quadratric delay 297.0, machine assignments 11

 Machine Assignments (X[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 5
   Operation 3 → Machine 6
   Operation 4 → Machine 3
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 4
   Operation 8 → Machine 0
   Operation 9 → Machine 3
   Operation 10 → Machine 4
   Operation 11 → Machine 5
   Operation 12 → Machine 0
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 4
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 0
   Operation 23 → Machine 2
   Operation 24 → Machine 0
   Operation 25 → Machine 6
   Operation 26 → Machine 5
   Operation 27 → Machine 5
   Operation 28 → Machine 0

 Machine Assignments (X_old[i,k]=1):
   Operation 0 → Machine 0
   Operation 1 → Machine 4
   Operation 2 → Machine 0
   Operation 3 → Machine 6
   Operation 4 → Machine 0
   Operation 5 → Machine 6
   Operation 6 → Machine 2
   Operation 7 → Machine 1
   Operation 8 → Machine 0
   Operation 9 → Machine 5
   Operation 10 → Machine 4
   Operation 11 → Machine 1
   Operation 12 → Machine 4
   Operation 13 → Machine 3
   Operation 14 → Machine 2
   Operation 15 → Machine 2
   Operation 16 → Machine 2
   Operation 17 → Machine 6
   Operation 18 → Machine 6
   Operation 19 → Machine 5
   Operation 20 → Machine 3
   Operation 21 → Machine 3
   Operation 22 → Machine 1
   Operation 23 → Machine 5
   Operation 24 → Machine 1
   Operation 25 → Machine 6
   Operation 26 → Machine 1
   Operation 27 → Machine 5
   Operation 28 → Machine 0
Optimal Pareto Front size (before Non Dominated Sorting): (15, 3)
[[106.   9.  21.]
 [429.   5.  21.]
 [429.   9.  18.]
 [ 68.  12.  19.]
 [297.   5.  19.]
 [297.  12.  16.]
 [ 70.  11.  19.]
 [354.   5.  19.]
 [354.  11.  17.]
 [ 87.  10.  20.]
 [314.   5.  20.]
 [314.  10.  17.]
 [ 87.  11.  20.]
 [297.   5.  20.]
 [297.  11.  16.]]

Filtered Pareto front size: (8, 3)
[[106.   9.  21.]
 [429.   9.  18.]
 [ 68.  12.  19.]
 [297.   5.  19.]
 [ 70.  11.  19.]
 [ 87.  10.  20.]
 [314.  10.  17.]
 [297.  11.  16.]]
Metrics saved to /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/metrics.json
Shape of Pareto Front before NDS: (20, 3)
NDS ongoing
Pareto Front after NDS: (20, 3)
Combined Pareto solutions and objectives saved to CSV: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/pareto_solutions_full.csv
Pareto solutions saved to JSON: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/pareto_solutions.json
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/pareto_front.pdf
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/pareto_front_assessment.pdf
📊 Pareto front 3D (matplotlib) saved to: /home/bazzo/Scrivania/fjsp_rescheduling/results/NSGA2/EX15/Pop_20/pareto_front_normalized.pdf

=== EXPERIMENT 15 COMPLETED ===
End time: 2026-01-13 10:38:24.388676
Duration: 0:04:32.183917
================================================================================
